"id","merchant_id","price","product_id","ratings","stock"
"e67be131-cd05-467e-bd64-5677dfc7fa92","86a79319-a85a-454c-87e0-e42f863773b0",339.99,"67d1724dfa213e49230b16fc",4.8,85
"ff4861cf-5822-4fcd-b578-e5e147822c3c","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",329.99,"67d1724dfa213e49230b16fc",4.5,70
"db6e2eae-3fbd-4b83-a962-c8afe9d8c7d5","b794c453-b6b3-4eae-b9ca-b02dc73e72e5",1199.99,"67d1724efa213e49230b16fd",4.8,50
"ecfc8288-bcc4-49b4-bd85-2f3fb171be84","2cec77d7-4638-4dc6-8644-317449cb8dc6",1189.99,"67d1724efa213e49230b16fd",4.3,45
"2e61235e-5421-4ba6-998e-c8d377dcf92b","fa944922-efca-480d-ad26-c9fc106cee94",1179.99,"67d1724efa213e49230b16fd",4.4,40
"72d247ef-cf1e-4518-b6d7-acf5701ea5bb","43d0c19a-91e2-4a4f-a933-2ba919e3687d",499.99,"67d1724efa213e49230b16fe",4.7,60
"41723f5a-0e0f-4812-98a8-1e6687b5db39","40761abe-99eb-4d5a-867a-9fa562b21c8a",499.99,"67d1724efa213e49230b16fe",4.6,55
"6ec22587-cdb5-44e6-bf5d-f7830781b75d","86a79319-a85a-454c-87e0-e42f863773b0",499.99,"67d1724efa213e49230b16fe",4.8,70
"05a7fcfb-0ae4-4ed4-92f3-f185f6be5364","a8e14839-d394-416b-be2a-8839515e620a",1799.99,"67d1724efa213e49230b16ff",4.7,40
"f743117b-be51-4b4a-a8e9-8476c8cf0afc","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",1779.99,"67d1724efa213e49230b16ff",4.5,35
"6fe65937-021a-47e4-bfe9-a0a7cdcb74bd","b3838a5e-28e7-4516-ae3c-03c18b305f0a",399.99,"67d1724efa213e49230b1700",4.9,120
"2df7af05-f406-401c-8176-ac57ab4f4b68","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",389.99,"67d1724efa213e49230b1700",4.5,100
"604a1135-e007-4b08-8de1-c7498966cec9","3501e0ff-3035-4855-b57a-97427b123383",899.99,"67d1724efa213e49230b1701",4.5,80
"3946f513-2fa9-40e6-aba3-af4ae0a8face","86a79319-a85a-454c-87e0-e42f863773b0",889.99,"67d1724efa213e49230b1701",4.8,75
"ad5a77c9-7e05-4ce4-9bdf-7467b69537f3","5816bda3-8315-4aa0-a1d0-a327be31fe81",1999.99,"67d1724efa213e49230b1702",4.2,60
"ed47bf20-a47a-4202-b6c5-9ef0689326cb","2cec77d7-4638-4dc6-8644-317449cb8dc6",1989.99,"67d1724efa213e49230b1702",4.3,55
"b60109b6-90e7-4b6b-9c2b-cc81cd3faab6","95aaa0c3-ef74-460a-a01f-59453fee9c49",349.99,"67d1724efa213e49230b1703",4.6,70
"486f2bfe-9d98-4847-aa16-3c86563c1dbf","86a79319-a85a-454c-87e0-e42f863773b0",344.99,"67d1724efa213e49230b1703",4.8,65
"bbc8a645-b822-4370-a647-9e3367136d52","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",339.99,"67d1724efa213e49230b1703",4.5,60
"4b07c265-ad9d-46a7-8e0c-f0838947eee1","5a9702f3-66e9-4d40-8794-329d3941efa5",379.99,"67d1724efa213e49230b1704",4.5,220
"81b4bec5-879d-458d-82c2-58627116b5dc","86a79319-a85a-454c-87e0-e42f863773b0",369.99,"67d1724efa213e49230b1704",4.8,90
"cbdb6a61-3f24-4109-a1ae-903da08980cd","b53155ec-90f3-467d-a77d-c235875bfaa4",499.99,"67d1724efa213e49230b1705",4.5,50
"8022ef44-61ac-490e-a308-9bbc5a07adf7","86a79319-a85a-454c-87e0-e42f863773b0",499.99,"67d1724efa213e49230b1705",4.8,45
"918b2382-ee31-402f-b216-e60a1b2d7ee3","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",499.99,"67d1724efa213e49230b1705",4.5,40
"acc3e6ba-ffcc-447d-822c-f4f161f1b454","bcc049ca-4ffc-45db-869a-12e4e74d369a",1499.99,"67d1724efa213e49230b1706",4.3,60
"45b1b53e-98eb-4715-aff6-312378be1b31","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",1489.99,"67d1724efa213e49230b1706",4.5,55
"52b5e137-d201-4427-bd88-62355131d02a","a75cb713-d639-43fa-b737-1ebaece22dea",1479.99,"67d1724efa213e49230b1706",4.1,50
"607388d8-d5a0-4dae-920b-f478a39a63a5","40761abe-99eb-4d5a-867a-9fa562b21c8a",2499.99,"67d1724efa213e49230b1707",4.6,30
"6b22f34f-4807-496b-a076-c762dbd08c91","3372c805-e263-42de-808a-75e3ec3bec71",2489.99,"67d1724efa213e49230b1707",4.6,25
"ea6e4930-dc99-432f-b455-aea30081e235","b3838a5e-28e7-4516-ae3c-03c18b305f0a",1299.99,"67d1724efa213e49230b1708",4.9,70
"d0265c62-3095-42a8-a221-340a16e5e0f7","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",1289.99,"67d1724efa213e49230b1708",4.5,65
"5f2fa410-6573-480f-81e8-7de7e3dac873","e8fe836f-035a-4280-8911-b3f69ed912fd",2199.99,"67d1724efa213e49230b1709",4.5,25
"25d47364-a99c-4d54-8191-0c9083d0d100","3372c805-e263-42de-808a-75e3ec3bec71",2189.99,"67d1724efa213e49230b1709",4.6,20
"66445e57-02d0-4d52-8242-8ec7c67249a4","86a79319-a85a-454c-87e0-e42f863773b0",2179.99,"67d1724efa213e49230b1709",4.8,22
"58bc152e-1869-4129-86a5-e2b0f59ac4b4","9a57b69b-1eb0-465c-bf05-88ff0449201c",2499.99,"67d1724efa213e49230b170a",4.1,40
"67237dfc-2345-4d7d-ab37-af0114a4ef67","2cec77d7-4638-4dc6-8644-317449cb8dc6",2489.99,"67d1724efa213e49230b170a",4.3,35
"90641292-ee3f-4640-858d-d701b180233e","a8e14839-d394-416b-be2a-8839515e620a",1099.99,"67d1724efa213e49230b170b",4.7,45
"53544549-48e8-4bb3-8793-e069b0212896","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",1089.99,"67d1724efa213e49230b170b",4.5,40
"62842009-56b0-4f64-8d87-044ee68d0b73","86a79319-a85a-454c-87e0-e42f863773b0",1079.99,"67d1724efa213e49230b170b",4.8,42
"b9559cce-86ba-4ec0-8de7-cca457769654","a64a68f1-bbc7-4230-b1b1-93dcd017098e",499.99,"67d1724efa213e49230b170c",4.4,60
"269e7568-18b0-4e3f-adb4-df70bbe08f67","86a79319-a85a-454c-87e0-e42f863773b0",489.99,"67d1724efa213e49230b170c",4.8,55
"c99b869c-3179-4696-9082-7c419ea0ac97","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",479.99,"67d1724efa213e49230b170c",4.5,50
"70ab6bdd-2a6d-4ca9-8f97-7eb6ec63503e","50a708d0-8a6f-4a93-a5df-185d5e89073b",599.99,"67d1724efa213e49230b170d",4.5,30
"48efc29a-6ed6-4c23-9960-8dadd74fc7cc","2cec77d7-4638-4dc6-8644-317449cb8dc6",589.99,"67d1724efa213e49230b170d",4.3,25
"ec8b1828-8a20-46fd-b3d7-8a1df4e53634","fa944922-efca-480d-ad26-c9fc106cee94",579.99,"67d1724efa213e49230b170d",4.4,28
"e0a1d250-125d-4654-8d97-e148a2c646dd","e20a95f4-295a-4f25-8d5d-315779a3591a",149.99,"67d1724efa213e49230b170e",4.3,80
"5ee4a89b-d746-425e-af15-f987b30e3db5","86a79319-a85a-454c-87e0-e42f863773b0",144.99,"67d1724efa213e49230b170e",4.8,75
"e85752b4-9cd2-4d53-b572-f8395fca64dc","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",139.99,"67d1724efa213e49230b170e",4.5,70
"219fd083-8615-4386-9cf0-905030b677dc","b3838a5e-28e7-4516-ae3c-03c18b305f0a",1099.99,"67d1724efa213e49230b170f",4.9,60
"26aebc34-4834-4d94-a700-a7f62c52914c","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",1089.99,"67d1724efa213e49230b170f",4.5,55
"21c99ec7-880f-470d-a15c-1b0f8e4560fc","86a79319-a85a-454c-87e0-e42f863773b0",1079.99,"67d1724efa213e49230b170f",4.8,58
"492f84f4-0297-4357-95d9-79b838415e3f","f18de23e-a430-4e36-873d-d21751eb992d",599.99,"67d1724efa213e49230b1710",4.6,35
"39f68bac-5287-469c-a416-0a12e0c1a9a1","2cec77d7-4638-4dc6-8644-317449cb8dc6",589.99,"67d1724efa213e49230b1710",4.3,30
"03fe7593-3831-4f10-a621-3d3b2a9094d2","fa944922-efca-480d-ad26-c9fc106cee94",579.99,"67d1724efa213e49230b1710",4.4,32
"820caeff-bb2c-4cb1-a08b-48db840f954f","18fba38c-133d-488d-bb2e-ddc50e798318",499.99,"67d1724efa213e49230b1711",4.3,40
"f4223ab8-4de4-4727-a16e-a5cdcc343adc","86a79319-a85a-454c-87e0-e42f863773b0",489.99,"67d1724efa213e49230b1711",4.8,35
"fad58092-79e7-4abe-b494-d14b92d09d3c","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",479.99,"67d1724efa213e49230b1711",4.5,38
"cabf08c2-2f00-4262-b3ff-0beacebf94d1","1a186185-7027-4893-9f5a-c852c3073a60",99.99,"67d1724efa213e49230b1712",4.1,90
"099c4afa-828b-4731-8a25-86691544d2ee","86a79319-a85a-454c-87e0-e42f863773b0",94.99,"67d1724efa213e49230b1712",4.8,85
"cf9ab58d-8f9a-4dcc-b5cf-8f5ed8d00ed2","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",89.99,"67d1724efa213e49230b1712",4.5,80
"80652688-4bf2-49dc-8797-366544fe7b38","23154d85-663b-4a87-b002-062a159c5e74",199.99,"67d1724efa213e49230b1713",3.9,60
"3096deda-fd8d-4909-8591-c413292f8418","86a79319-a85a-454c-87e0-e42f863773b0",194.99,"67d1724efa213e49230b1713",4.8,55
"a020d911-95af-4eac-a514-17afbe1184f7","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",189.99,"67d1724efa213e49230b1713",4.5,58
"58738f6a-ea92-485b-be07-6ae21ce755c9","2d8c49cd-4f95-434e-a935-7176d65e4282",299.99,"67d1724efa213e49230b1714",3.9,45
"ace04bc3-2204-4830-8604-8005b4e561a6","86a79319-a85a-454c-87e0-e42f863773b0",294.99,"67d1724efa213e49230b1714",4.8,40
"455946c6-ce29-4e65-b9dd-4c45786eae99","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",289.99,"67d1724efa213e49230b1714",4.5,42
"f664d8bf-6b3a-415e-915a-2d5c92c6b725","302db8a7-6003-4d72-bd8a-1b20411ac47b",349.99,"67d1724efa213e49230b1715",4,35
"312da661-e4eb-4218-9e5c-219eb960c3e1","86a79319-a85a-454c-87e0-e42f863773b0",344.99,"67d1724efa213e49230b1715",4.8,30
"4592e468-97ac-45b9-a78e-41760b853c39","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",339.99,"67d1724efa213e49230b1715",4.5,32
"19577b80-b860-4eaf-a683-c1ad598ee511","3bf53acc-9c88-4757-b7a1-5b47f2999174",199.99,"67d17420fa213e49230b1716",4.4,50
"d78de77a-d356-4ac8-9395-1f7e2a916bf0","86a79319-a85a-454c-87e0-e42f863773b0",194.99,"67d17420fa213e49230b1716",4.8,45
"41c1d05e-2965-4776-b932-a630c97dcb0d","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",189.99,"67d17420fa213e49230b1716",4.5,48
"7eb13e32-482b-4d2c-94ff-9766c6ef8c1b","3f979dea-0cb1-418f-9069-940e9142cd7d",1499.99,"67d17420fa213e49230b1717",4.1,40
"8eef077e-cc23-40bb-8791-39f032b31220","2cec77d7-4638-4dc6-8644-317449cb8dc6",1489.99,"67d17420fa213e49230b1717",4.3,35
"c1fac1fd-bf54-4672-9d52-e28d406e8bfc","3fc76339-7c1e-46b0-aa62-68398916c539",1699.99,"67d17420fa213e49230b1718",4.3,100
"927d6b92-54fa-4fc7-8b96-5c19af6bf69d","2cec77d7-4638-4dc6-8644-317449cb8dc6",1689.99,"67d17420fa213e49230b1718",4.3,95
"1c76084b-b148-44e8-9c5e-7214866e04f7","4305bfb1-7d47-4799-8ee1-908afdc8e381",69.99,"67d17420fa213e49230b1719",4.3,120
"0f6a843f-ee4b-4049-b980-31584548abe5","86a79319-a85a-454c-87e0-e42f863773b0",64.99,"67d17420fa213e49230b1719",4.8,115
"2d0c4131-5d00-470c-aa27-db2a97c3b3e1","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",59.99,"67d17420fa213e49230b1719",4.5,110
"aa491390-d9b3-4549-9da5-0c74a5d9ead5","45621745-eccf-4991-b158-f95d8e5673b1",249.99,"67d17420fa213e49230b171a",4.6,60
"df9b75f8-7f01-49c8-a0e9-d70a7e31ad68","86a79319-a85a-454c-87e0-e42f863773b0",244.99,"67d17420fa213e49230b171a",4.8,55
"242d5d23-e211-45b6-b790-26228008a24d","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",239.99,"67d17420fa213e49230b171a",4.5,58
"d8cabae4-572f-4444-8e76-38ee319264df","4a738b67-4f05-4db4-a138-6b05b00eb79d",599.99,"67d17420fa213e49230b171b",4,30
"903af051-6aaf-4883-a27b-3d04051f3e92","2cec77d7-4638-4dc6-8644-317449cb8dc6",589.99,"67d17420fa213e49230b171b",4.3,25
"46befa4a-3d99-4ecc-8bee-9f47e0532c90","fa944922-efca-480d-ad26-c9fc106cee94",579.99,"67d17420fa213e49230b171b",4.4,28
"fdba94fb-5aed-458b-81ed-7bd4424887ec","4deaf454-2b9a-4999-9168-fcff110bdd86",999.99,"67d17420fa213e49230b171c",3.7,40
"794a6da3-5467-407e-a510-6388e4a93ec5","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",989.99,"67d17420fa213e49230b171c",4.5,35
"29c914a6-2d57-4e51-a757-d30ad8d6bc64","a75cb713-d639-43fa-b737-1ebaece22dea",979.99,"67d17420fa213e49230b171c",4.1,38
"0a6c2c11-e066-4b19-a148-43503fdf1c85","6b9ee2a9-3dac-4d88-85d0-7fdd113d21b9",299.99,"67d17421fa213e49230b171d",4.3,45
"78639218-8acb-4729-b8e0-771c98598ded","86a79319-a85a-454c-87e0-e42f863773b0",294.99,"67d17421fa213e49230b171d",4.8,40
"d75169e2-a830-4770-b502-2ca9fefd3a26","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",289.99,"67d17421fa213e49230b171d",4.5,42
"f02cd82a-d905-47c0-b3b6-27cbf99571e5","6be5e987-b1cb-4cb2-9fe8-ce26d5b2ab9d",899.99,"67d17421fa213e49230b171e",4.4,70
"9463aa18-5438-42c4-af5a-e03e53854935","86a79319-a85a-454c-87e0-e42f863773b0",889.99,"67d17421fa213e49230b171e",4.8,65
"0c9000bb-c3c0-4e70-bfe8-2f5ec1acf572","8a8c4e3b-beca-4777-8d2e-2caa62e95f6b",179.99,"67d17421fa213e49230b171f",4.4,90
"a917f7ef-86c8-4a1c-a04c-bb5bc71d549d","86a79319-a85a-454c-87e0-e42f863773b0",174.99,"67d17421fa213e49230b171f",4.8,85
"a66dec7b-9fd2-4f5c-9323-f2d6fefee6cb","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",169.99,"67d17421fa213e49230b171f",4.5,88
"9d14538f-9e57-425a-be8a-b6bf245fb99b","a24d1d10-6f41-4f66-a54f-e16c8ebc30ab",1999.99,"67d17421fa213e49230b1720",4.2,25
"f2af998a-da53-45d0-9eb9-36c10c148f8b","2cec77d7-4638-4dc6-8644-317449cb8dc6",1989.99,"67d17421fa213e49230b1720",4.3,20
"965d8dea-2af7-4518-9025-5c9ed45657aa","fa944922-efca-480d-ad26-c9fc106cee94",1979.99,"67d17421fa213e49230b1720",4.4,22
"01fb84d3-db10-49cf-819e-72d0c7c24a2c","aa9e0f09-c607-4c07-9f13-54a920afd392",1499.99,"67d17421fa213e49230b1721",4,50
"5178bd56-bc39-499e-b94b-aba64c2f5df9","2cec77d7-4638-4dc6-8644-317449cb8dc6",1489.99,"67d17421fa213e49230b1721",4.3,45
"3df46fc8-a1eb-497e-b60d-cd30e304be3c","c963f22d-d30a-46be-b974-f8fdec96a817",1299.99,"67d17421fa213e49230b1722",4,30
"52ff2ac9-a5a5-48d9-ab19-6ba40d0f700c","3372c805-e263-42de-808a-75e3ec3bec71",1289.99,"67d17421fa213e49230b1722",4.6,25
"4d604c92-524c-4d09-9001-3761c8327b91","cf89e2d0-85f1-4433-bd05-6d4fcb486158",899.99,"67d17421fa213e49230b1723",3.9,35
"e29781a9-8007-4843-94b1-097f11d6b076","2cec77d7-4638-4dc6-8644-317449cb8dc6",889.99,"67d17421fa213e49230b1723",4.3,30
"a3abfa2e-3c32-4e8e-8999-54b5d1bf3f4e","d1f1d959-c692-414a-890e-35924849acdc",499.99,"67d17421fa213e49230b1724",4.2,30
"04447524-a20e-4c11-9e3f-d96bad1384ec","2cec77d7-4638-4dc6-8644-317449cb8dc6",489.99,"67d17421fa213e49230b1724",4.3,25
"239d0151-003e-44ee-96d7-ff1bc7049b3c","fa944922-efca-480d-ad26-c9fc106cee94",479.99,"67d17421fa213e49230b1724",4.4,28
"9264f4df-4dea-4bfc-8e74-3bbee427b631","d6ffcbde-6947-4fe2-9d31-35a438649d54",149.99,"67d17421fa213e49230b1725",4.2,60
"618b592e-34b5-400f-ab5a-58ab6eff3a3a","86a79319-a85a-454c-87e0-e42f863773b0",144.99,"67d17421fa213e49230b1725",4.8,55
"9762de01-e5fb-4511-aa74-c9189a7c6956","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",139.99,"67d17421fa213e49230b1725",4.5,58
"675c4309-2762-4c7b-875c-9da1a32e97a3","d91fff55-101d-4059-bb36-3778e8c98b37",99.99,"67d17421fa213e49230b1726",4.1,70
"f45ab6a0-a5a0-4c3d-8755-dc0dc3558200","86a79319-a85a-454c-87e0-e42f863773b0",94.99,"67d17421fa213e49230b1726",4.8,65
"d1b4d28e-e001-4188-b17f-4b753b4a4b23","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",89.99,"67d17421fa213e49230b1726",4.5,68
"f42c008c-7cde-4049-8eac-0e922e52932d","dce004f5-724f-4901-b227-08ae88a1bae7",149.99,"67d17421fa213e49230b1727",4.3,40
"a15e10fb-31b4-460f-a705-8b5fdeed21e0","2cec77d7-4638-4dc6-8644-317449cb8dc6",144.99,"67d17421fa213e49230b1727",4.3,35
"8dcb7a94-e916-42b2-ae9a-e054a510a0fc","fa944922-efca-480d-ad26-c9fc106cee94",139.99,"67d17421fa213e49230b1727",4.4,38
"b4f50d8b-ca28-4448-865b-f7b8d38f478b","e12e126c-903b-47ac-95c2-b8de897aa5cf",799.99,"67d17421fa213e49230b1728",3.8,45
"09ae663c-66a9-4cb6-9f2c-44b52f0442ca","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",789.99,"67d17421fa213e49230b1728",4.5,40
"f91e6d47-0cb0-4067-b452-dcad81718b07","a75cb713-d639-43fa-b737-1ebaece22dea",779.99,"67d17421fa213e49230b1728",4.1,42
"86bdaefc-da56-4a69-92b3-b92ea02cf436","b3838a5e-28e7-4516-ae3c-03c18b305f0a",249.99,"67d17421fa213e49230b1729",4.9,100
"64061740-cfb8-45ce-8c0f-76482195cffa","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",239.99,"67d17421fa213e49230b1729",4.5,90
"0f426b9f-6aaa-44e7-8f76-3b5835a949c6","86a79319-a85a-454c-87e0-e42f863773b0",229.99,"67d17421fa213e49230b1729",4.8,95
"ae8a9f19-baed-4e20-b3a3-f34a09d2c1a6","a8e14839-d394-416b-be2a-8839515e620a",349.99,"67d17421fa213e49230b172a",4.7,80
"3c381136-bdf8-4962-8980-322c5e43b20a","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",339.99,"67d17421fa213e49230b172a",4.5,75
"507bf964-20ea-422e-ac23-b2a490c62e62","86a79319-a85a-454c-87e0-e42f863773b0",329.99,"67d17421fa213e49230b172a",4.8,78
"ff7f384d-e7f0-4515-b524-6e7c981f76e8","b53155ec-90f3-467d-a77d-c235875bfaa4",1299.99,"67d17421fa213e49230b172b",4.5,50
"e07f7de9-fe3f-405f-b355-5ddc5ecd9940","2cec77d7-4638-4dc6-8644-317449cb8dc6",1289.99,"67d17421fa213e49230b172b",4.3,45
"035550dc-5e37-4b9d-9e8c-71edb800387c","3372c805-e263-42de-808a-75e3ec3bec71",2499.99,"67d17421fa213e49230b172c",4.6,25
"79866f06-653f-46ed-ac94-752ea767c244","86a79319-a85a-454c-87e0-e42f863773b0",2489.99,"67d17421fa213e49230b172c",4.8,20
"2fbaa702-13f8-468d-8bec-e640bde133b5","2cec77d7-4638-4dc6-8644-317449cb8dc6",149.99,"67d17421fa213e49230b172d",4.3,80
"d8ab2efc-e0f6-444d-b212-ca4e92206f69","86a79319-a85a-454c-87e0-e42f863773b0",144.99,"67d17421fa213e49230b172d",4.8,75
"658887b2-5e52-4770-a3f2-0f7371f7f617","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",139.99,"67d17421fa213e49230b172d",4.5,78
"a633c1c7-84df-4402-8714-b86a260d78a1","86a79319-a85a-454c-87e0-e42f863773b0",149.99,"67d17459fa213e49230b172e",4.8,90
"150e58cd-aa7d-40d8-8274-2b8fb5efe2cb","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",144.99,"67d17459fa213e49230b172e",4.5,85
"fd602ab2-74f9-411b-95a0-e8370da7ec78","40761abe-99eb-4d5a-867a-9fa562b21c8a",219.99,"67d17459fa213e49230b172f",4.6,70
"6c343a8a-e803-4fe4-b71b-4452b36214ef","86a79319-a85a-454c-87e0-e42f863773b0",214.99,"67d17459fa213e49230b172f",4.8,65
"43234412-61ba-46e2-bfc3-eaac3514c689","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",209.99,"67d17459fa213e49230b172f",4.5,68
"0ecb246d-ac8b-4682-a363-498ed569f472","3372c805-e263-42de-808a-75e3ec3bec71",49.99,"67d17459fa213e49230b1730",4.6,100
"3820a882-273d-4bd0-b83b-93a8c16bfb61","86a79319-a85a-454c-87e0-e42f863773b0",44.99,"67d17459fa213e49230b1730",4.8,95
"8cbb85f1-49aa-4b15-b5e6-d12b4c0e9acb","0f279b5b-bcc7-4de8-bc83-83a91c6366b2",39.99,"67d17459fa213e49230b1730",4.5,98
